text,Bored,Angry,Sad,Fear,Happy,Excited
KIPCalypso: Jo Coburn is proving exactly why UKIP is right to complain about BBC bias. AskNigelFarage,0.1035978488,0.2986510297,0.1220475808,0.1598350927,0.1543757965,0.1614926515
"oliticshome: Ukip's Paul Nuttall said Ed Miliband is ""bonkers"" to suggest the last Labour government did not overspend bbcqt",0.1195303727,0.3241741615,0.1814012367,0.1912272276,0.0824615862,0.1012054153
"arbertred: .d_Miliband I'm not an SNP supporter, but I find your stance over them is nothing short of political blackmail and shows …",0.0275396004,0.1594834201,0.0690095441,0.1341622117,0.1607768845,0.4490283392
elePolitics: BBC Question Time: Ed Miliband savaged over his economic record ,0.0929491673,0.1131642553,0.0881153702,0.1931251712,0.2146521038,0.2979939322
RobinsonNewEra:  … Foul-mouthed Labour canvasser in doorstep rant at man who said he was v…,0.1084678809,0.2664264572,0.0954377091,0.2183539917,0.1201758588,0.1911381023
"ommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",0.0553143482,0.2738132473,0.2353300422,0.1611514989,0.1398164778,0.1345743856
dugdalemsp: . d_Miliband has called the SNP's bluff. Big question for Nicola Sturgeon now is will she oppose Labour's programme and …,0.1133709826,0.1422888123,0.1558983675,0.2628491935,0.153014602,0.172578042
fneil: Miliband clearest yet on NOT dealing with SNP. Private polling showing Tory talk of Labour/SNP alliance having impact on Middle…,0.0928683445,0.3660626199,0.1156433754,0.1737943496,0.130447796,0.1211835146
"carletmonahan: THE BILE SOAKED TORY POLITICS, OF POVERTY, SICKNESS &amp; DEATH.   KSPhoenix bilityThink milold…",0.0341159762,0.2599929005,0.2475593295,0.2972113083,0.0664148261,0.0947056594
efail: Hitler's Downfall is on BBC Four but if you want to watch a racist psychopath with horrific ideas on nationalism Nigel Farage i…,0.0651640576,0.3704730279,0.1648985529,0.2169659365,0.0850802207,0.0974182043
=amstaman SNP want a bigger and longer austerity...Trident policy is hypocritical within NATO... avid_Ross86,0.0898115505,0.2569095009,0.1769210268,0.1619965719,0.14160043,0.1727609199
"Farage easily better than the other leaders, cortesy of actually answering questions posed asknigelfarage",0.1908595098,0.2176891822,0.1166839273,0.1791296824,0.1312387299,0.1643989684
esketh1981: Fraser Nelson on why the claim the Tories have halved the deficit  is deeply problematic - ,0.1344108918,0.2789361018,0.1606692785,0.1620291568,0.0937096927,0.1702448784
tanduptoUKIP: Farage's speech notes for AskNigelFarage tonight? GE2015 ,0.045596119,0.1476891353,0.1483114614,0.1956802269,0.1769564695,0.2857665879
silverfox  ucker5law you can vote for SNP if independence is your goal but why should SNP be part of Govt of country it doesn't want?,0.0715103652,0.3571397712,0.241481733,0.1450558717,0.0915412197,0.0932710393
"InBetweenDays_: 27% of children in the UK are in poverty but David Cameron wants to spend £15million on a Margaret Thatcher Museum, le…",0.0319564542,0.270724578,0.2899360379,0.1929188158,0.1082203457,0.1062437683
akepainter2: Farage absolutely smashed it VoteUKIP2015 AskNigelFarage,0.009862563,0.3145895107,0.0130064265,0.0416599448,0.2034933335,0.4173882214
eaubeau888: Ed Milliband came on top on the Sun's Twitter worm. Bet they won't mention that in their paper tomorrow. …,0.066328357,0.1938023063,0.1134441002,0.1899816508,0.201346109,0.2350974767
Plaid would do Labour deal for Wales: Plaid Cymru leader Leanne Wood says she could do a deal to put Labour in power even if the SNP ...,0.0653588591,0.1756359717,0.1772926761,0.2944400106,0.1347583915,0.152514091
akepainter2: Farage absolutely smashed it VoteUKIP2015 AskNigelFarage,0.009862563,0.3145895107,0.0130064265,0.0416599448,0.2034933335,0.4173882214
"BCPolitics: Lord Ashdown: Very difficult not to respect what Nick Clegg has done &amp; ""we're all very proud of him"" …",0.0178851625,0.1583502481,0.0786061046,0.0693305911,0.4121178167,0.2637100769
igel_Farage: Thanks for watching AskNigelFarage! If you want more detail please visit ,0.0,0.0450042152,0.067354456,0.1493075491,0.5277129003,0.2106208793
"enjihyer: In his defence, Farage was very straight talking during AskNigelFarage, unlike Cameron/Miliband/Clegg on bbccqt",0.0810053728,0.1437206852,0.123332385,0.2449734481,0.2146587715,0.1923093375
"ommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",0.0553143482,0.2738132473,0.2353300422,0.1611514989,0.1398164778,0.1345743856
"antEnglandBack: Bbcqt 

Very impressed with Nigel Farage. A real conviction politician.",0.0221108304,0.1049574322,0.0230218885,0.0589364103,0.4667832315,0.3241902071
elki13: Milliband proving beyond all doubt Labour is an establishment party &amp; Scotland is only there to provide seat numbers AntiScot…,0.1470868243,0.1827187366,0.0785639686,0.1448703704,0.2199303009,0.2268297992
lairmcdougall: Ed just called SNP bluff. Now up to them whether they let Tories in. Will they keep promise not to bring down labour or…,0.1206192477,0.23298847,0.1772256054,0.2208593268,0.1209360524,0.1273712977
=igel_Farage igel_Farage KIP UKIP UKIP UKIP UKIP UKIP UKIP UKIP UKIP UKIP UKIP UKIP UKIP UKIP UKIP UKIP UKIP UKIP UKIP UKIP UKIP UKIP,0.0845796711,0.2043657157,0.1008256961,0.1497357244,0.2981724915,0.1623207012
"maher70: Sweating PM Cameron slammed over cuts and NHS on bbcqt  nhs bbcqt socialcare 
nhscrisis",0.0,0.2119973131,0.1321165866,0.263020183,0.1258099291,0.2670559882
ivCityNews: Tony McDonough: Why UKIP’s policies on immigration and Europe would destroy our economy ,0.0869706463,0.3409475968,0.2604547255,0.1704094232,0.0401317962,0.1010858121
Trying not to spill the truth tea 🐸☕️ ,0.0704219281,0.1230516744,0.2311346354,0.4540662566,0.0491361475,0.072189358
the fact that paul nuttall is the UKIP candidate for my area makes me want to throw up and then emigrate,0.0447065901,0.1245926002,0.1585140354,0.6368255746,0.0169576575,0.0184035422
unny_hundal: I think the SNP have just realised they don't have much negotiating leverage with Labour at election. They have no choice…,0.0873255839,0.1732843126,0.2463279601,0.3038314279,0.0689436914,0.1202870241
"homasmessenger: For all Tories claiming that Labour overspent and thus caused a global financial crisis, ahem... ",0.0917372589,0.228741132,0.1692905563,0.2623634601,0.1239551641,0.1239124285
Jo Coburn seemed to have her own agenda tonight. It was like someone was feeding her sly comments to make regardless of what Farage said,0.2130654942,0.1811111133,0.1640664337,0.2852978688,0.0568558048,0.0996032852
99tb: Total common sense AskNigelFarage ukip ,0.0977330705,0.1675834926,0.1313864915,0.1432339738,0.1689743552,0.2910886164
oycottTheBBC: imForScotland your boss just said fuck off to the Scottish people. Would rather let Tories in than give Scotland a voi…,0.1448114466,0.169841787,0.1016068747,0.284482282,0.1012717003,0.1979859094
damBarnett13: David Cameron met with anti-gay pastor who believes in witches  w/ response by eterTatchell http…,0.0163180925,0.0779901656,0.0350177791,0.0961935141,0.2339109739,0.5405694749
“liboomaye: The hype and demonisation of the SNP broken down expertly by Mark Steel bbcqt ”erginjim b859M,0.0442429696,0.1800467088,0.1770113409,0.1366327087,0.1906142622,0.2714520098
World UK PM David Cameron Wins Last TV Contest of Election Campaign: Poll: Prime Minister David Cameron won the… ,0.0380792197,0.1616117662,0.0981811391,0.1257663029,0.2500855047,0.3262760675
inknews: Nigel Farage claims Britain is 'incapable' of treating HIV because of immigrants  ,0.1533105392,0.2930836873,0.213356164,0.1905781234,0.0492989322,0.1003725539
"Nigel Farage is sharp as a knife, and speaks very, very well. Shame his policies are so fucking atrocious. AskNigelFarage",0.0589330717,0.5428153857,0.1448324944,0.1641964235,0.0313514816,0.0578711431
arthYoda: AskNigelFarage That's made up my mind. I'm going to vote UKIP now,0.0599083752,0.1103308198,0.0837653963,0.1974294754,0.2117285814,0.336837352
ydiaJane13 otts93 And that's dangerous for both Labour and Tory.,0.081792852,0.1767044753,0.184897061,0.2975188556,0.0935853011,0.165501455
"zzzz1314: cottishlabour you not worked this out yet? no one is forcing ANYONE to vote SNP, it's called DEMOCRACY.",0.661216406,0.1439056316,0.0794722277,0.0367729785,0.032089266,0.0465434902
abourpress: NIck Clegg is just as responsible for this Govt's failing plan as David Cameron - he's backed the Tories all the way bbcqt,0.0477436965,0.3789001797,0.1435008019,0.1540595495,0.1118628562,0.1639329163
cotBloggers GE2015 - Who I'm Voting For  Labour Conservative SNP Greens ,0.0366525259,0.1986885036,0.0959487315,0.1777313809,0.2748404064,0.2161384517
"alesForIndy: Did you hear that No Voters?

Your Labour leader prefers a Tory Govt rather than a stronger voice for Scotland.

Well don…",0.0677117226,0.2043633041,0.1465856158,0.1645331485,0.1712102709,0.2455959381
Nigel Farage talks sense he's best out of lot of the useless twats 😂,0.2374085692,0.3841097401,0.0695761542,0.1135556881,0.0911102317,0.1042396167
"ommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",0.0553143482,0.2738132473,0.2353300422,0.1611514989,0.1398164778,0.1345743856
oodshego: AskNigelFarage Excellent performance by Nigel Farage. There was more and more applause for him after every answer.,0.0070151595,0.0165217908,0.0082888872,0.0107225038,0.8984800951,0.0589715635
abana45: Labour and tories are forcing Scots to indyref2 by the negative and alarming way they dismiss any snp vote even if its majori…,0.1606056734,0.4732918068,0.1219741507,0.1094476428,0.0633055618,0.0713751645
"=esaidnoto onservatives Tories hammer Workers In to ground, while looking after the tax dodgers.",0.0428475128,0.3271401994,0.1648376063,0.1640342372,0.121312555,0.1798278893
lContador2000: awgsIsland Excellent Ask the Leader debate on BB1 with Nigel Farage. People don't realise this will be the last elect…,0.0486005741,0.2144901022,0.3160533288,0.13042975,0.1576230942,0.1328031507
=uzzFeedUKPol people trip up - get over it. this obsession with victimising Miliband like a kid In a playground is so so unproductive.,0.2193457189,0.2079255478,0.2487256845,0.2146837491,0.0503370104,0.0589822893
SNP leader faces audience questions: Nicola Sturgeon tells a live TV audience in Glasgow that the SNP would have 'big influence and b...,0.0867621749,0.1625296418,0.1703839452,0.216795268,0.2021504122,0.1613785578
oyFlannigan_98: Ed Miliband looks like he could be a character in Wallace and Gromit,0.0780374479,0.0885740828,0.1443753625,0.2500705337,0.1875925857,0.2513499873
kyNews: Does Nick Clegg have any plans to find a new job? GE2015 ,0.0537522155,0.2443787515,0.2834534532,0.1768019662,0.0895760377,0.1520375759
l_Zebab: homasEvansUKIP No we were tipped off by a friend of the tank owner. UKIP's Roger Latchford also announced it to a public me…,0.0,0.1364634735,0.1474193763,0.2965110788,0.1836742694,0.235931802
"conBritain: Clegg did better than either Miliband or Cameron. Probably didn't win audience affections, but seemed to win its respect. …",0.0815929204,0.1608990192,0.0934439478,0.1105361093,0.278919006,0.2746089972
"fccod: Fuck the SNP
Fuck the SNP
Fuck the IRA 🎶",0.0221565623,0.4619768884,0.0312393631,0.0831496493,0.1292453457,0.2722321912
"If Ed's night ended with a stumble, Farage's ended going up in smoke as he tried to defend reversing smoking ban AskNigelFarage",0.1372682683,0.2419576311,0.1324742631,0.2290773683,0.0862087325,0.1730137366
"acksenukip: KIP dgehill First shock, then disbelief, followed by embarrassment. The little poodle  walked away with his tail betwe…",0.0456695077,0.1212978277,0.2550219693,0.3608248861,0.081343032,0.1358427772
SNP leader faces audience questions: Nicola Sturgeon tells a live TV audience in Glasgow that the SNP would have 'big influence and b...,0.0867621749,0.1625296418,0.1703839452,0.216795268,0.2021504122,0.1613785578
"wenJones84: One week to kick the Tories out. If not, five more years of David Cameron, George Osborne, IDS, and Michael Gove. It's up …",0.0401188365,0.1333876163,0.0766439268,0.127224205,0.3273928742,0.2952325413
Plaid would do Labour deal for Wales: Plaid Cymru leader Leanne Wood says she could do a deal to put Labour in power even if the SNP ...,0.0653588591,0.1756359717,0.1772926761,0.2944400106,0.1347583915,0.152514091
"raquir: cotlandTonight bcqt What's your reaction scotnight 
Scots told no matter how strongly they vote SNP ,Tory&amp;Lab say exclude…",0.0254069622,0.3356828517,0.1096251778,0.103921024,0.2224911574,0.2028728269
"anDunt: ""Too many journalists go missing"" in Putin's Russia, Farage says. Does rather suggest there is an acceptable number.",0.1035014068,0.1884033118,0.1545687112,0.1735458889,0.2300720714,0.1499086099
"raserNelson: David Cameron says he's ""paying down out debts"". If only... ",0.07712403,0.0917859065,0.3272638471,0.2634840421,0.1147363019,0.1256058723
SNP leader faces audience questions: Nicola Sturgeon tells a live TV audience in Glasgow that the SNP would have 'big influence and b...,0.0867621749,0.1625296418,0.1703839452,0.216795268,0.2021504122,0.1613785578
arlOfCaledonia: I think it's safe to say that Ed Miliband basically put Scottish Labour into a sack and threw it over a bridge tonight…,0.1438028278,0.1418830319,0.1217718559,0.3640359288,0.0769177355,0.15158862
=hannel4News ag_Paw_Jack well labours just lost Scotland u fuckin Tories In red ties what happened to the working class????????,0.0682417538,0.5742950373,0.1635495313,0.1181404506,0.030387636,0.0453855909
llapool2179: KLabour d_Miliband therefore there will be no Labour government SNP,0.0552635763,0.2694259501,0.1180578206,0.1425858748,0.188081609,0.2265851694
"bcquestiontime: .d_Miliband If the price of having a Labour government was a deal with the SNP, I'm not going to have one. bbcqt G…",0.0713416399,0.3117117929,0.2410047717,0.1615826855,0.0967361459,0.1176229641
"evinJPringle: One of many bizarre things about d_Miliband's anti-SNP stance is he doesn't reject deal with LibDems, who imposed aust…",0.0748292408,0.1579065972,0.2257978917,0.3501930736,0.0811164405,0.1101567562
FCSwitcheroo: Milliband's suicide note tonight was driven by desperation and awareness of the dire straights of his party in Scotland.…,0.0327159246,0.1858948615,0.3089169404,0.1679604255,0.1800149548,0.1244968932
imForScotland: Labour has called SNP bluff. The SNP must now be clear: are they willing to prevent or bring down a Labour government &amp;…,0.1194090402,0.2025045298,0.1823002241,0.2180207725,0.1386141177,0.1391513157
Plaid would do Labour deal for Wales: Plaid Cymru leader Leanne Wood says she could do a deal to put Labour in power even if the SNP ...,0.0653588591,0.1756359717,0.1772926761,0.2944400106,0.1347583915,0.152514091
